shop_date,lodging_name,market,num_guests,check_in,check_out,advance,los,hopper_price,competitor_1,competitor_2,competitor_3,competitor_4
1/3/2023,Hotel 212,Fort Lauderdale,2,1/6,1/7,3,1,387,Sold Out,395,Sold Out,394
1/3/2023,Hotel 212,Fort Lauderdale,2,1/3,1/7,0,4,557,602,570,674,646
1/3/2023,Hotel 212,Fort Lauderdale,2,1/6,1/10,3,4,1176,1009,954,1135,1071
1/3/2023,Hotel 212,Fort Lauderdale,2,1/3,1/9,0,6,1521,1208,1143,1621,1296
1/3/2023,Hotel 212,Fort Lauderdale,2,1/6,1/12,3,6,1161,1208,1143,1621,1296
1/3/2023,Hotel 206,Fort Lauderdale,2,1/3,1/4,0,1,150,180,179,180,180
1/3/2023,Hotel 206,Fort Lauderdale,2,1/6,1/7,3,1,261,306,306,306,306
1/3/2023,Hotel 206,Fort Lauderdale,2,1/3,1/7,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/3/2023,Hotel 206,Fort Lauderdale,2,1/6,1/10,3,4,1164,1295,1296,1295,1295
1/3/2023,Hotel 206,Fort Lauderdale,2,1/3,1/9,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/3/2023,Hotel 206,Fort Lauderdale,2,1/6,1/12,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/3/2023,Hotel 191,Fort Lauderdale,2,1/3,1/4,0,1,326,375,330,382,381
1/3/2023,Hotel 191,Fort Lauderdale,2,1/6,1/7,3,1,473,552,511,563,562
1/3/2023,Hotel 191,Fort Lauderdale,2,1/3,1/7,0,4,1602,1789,1568,1822,1821
1/3/2023,Hotel 191,Fort Lauderdale,2,1/6,1/10,3,4,1651,1778,1559,1810,1810
1/3/2023,Hotel 191,Fort Lauderdale,2,1/3,1/9,0,6,2473,2694,2362,2744,2743
1/3/2023,Hotel 191,Fort Lauderdale,2,1/6,1/12,3,6,2215,2428,2132,2472,2472
1/3/2023,Hotel 261,Fort Lauderdale,2,1/3,1/4,0,1,79,126,133,127,94
1/3/2023,Hotel 261,Fort Lauderdale,2,1/6,1/7,3,1,132,155,163,172,174
1/3/2023,Hotel 261,Fort Lauderdale,2,1/3,1/7,0,4,474,531,526,536,544
1/3/2023,Hotel 261,Fort Lauderdale,2,1/6,1/10,3,4,501,594,654,601,704
1/3/2023,Hotel 261,Fort Lauderdale,2,1/3,1/9,0,6,655,854,970,864,694
1/3/2023,Hotel 261,Fort Lauderdale,2,1/6,1/12,3,6,654,812,898,821,661
1/3/2023,Hotel 276,Fort Lauderdale,2,1/3,1/4,0,1,731,730,736,730,729
1/3/2023,Hotel 276,Fort Lauderdale,2,1/6,1/7,3,1,621,685,690,798,684
1/3/2023,Hotel 276,Fort Lauderdale,2,1/3,1/7,0,4,3125,2785,3146,3124,3123
1/3/2023,Hotel 276,Fort Lauderdale,2,1/6,1/10,3,4,2037,2306,2482,2683,2305
1/3/2023,Hotel 276,Fort Lauderdale,2,1/3,1/9,0,6,4528,3990,4900,4528,4526
1/3/2023,Hotel 276,Fort Lauderdale,2,1/6,1/12,3,6,2774,3137,3401,3647,3136
1/3/2023,Hotel 53,Fort Lauderdale,2,1/3,1/4,0,1,196,225,225,225,224
1/3/2023,Hotel 53,Fort Lauderdale,2,1/6,1/7,3,1,308,338,338,338,337
1/3/2023,Hotel 53,Fort Lauderdale,2,1/3,1/7,0,4,1039,1103,1103,1103,1102
1/3/2023,Hotel 53,Fort Lauderdale,2,1/6,1/10,3,4,1031,1148,1148,1148,1148
1/3/2023,Hotel 53,Fort Lauderdale,2,1/3,1/9,0,6,1533,1677,1677,1677,1676
1/3/2023,Hotel 53,Fort Lauderdale,2,1/6,1/12,3,6,1485,1620,1620,1620,1620
1/3/2023,Hotel 76,Fort Lauderdale,2,1/3,1/4,0,1,54,92,93,92,77
1/3/2023,Hotel 76,Fort Lauderdale,2,1/6,1/7,3,1,131,170,163,171,151
1/3/2023,Hotel 76,Fort Lauderdale,2,1/3,1/7,0,4,388,457,434,461,419
1/3/2023,Hotel 76,Fort Lauderdale,2,1/6,1/10,3,4,528,583,548,589,522
1/3/2023,Hotel 76,Fort Lauderdale,2,1/3,1/9,0,6,658,769,724,777,708
1/3/2023,Hotel 76,Fort Lauderdale,2,1/6,1/12,3,6,688,801,753,809,716
1/3/2023,Hotel 139,Fort Lauderdale,2,1/3,1/4,0,1,317,372,337,372,371
1/3/2023,Hotel 139,Fort Lauderdale,2,1/6,1/7,3,1,592,632,571,632,631
1/3/2023,Hotel 139,Fort Lauderdale,2,1/3,1/7,0,4,2014,2224,2031,2224,2223
1/3/2023,Hotel 139,Fort Lauderdale,2,1/6,1/10,3,4,1765,1840,1840,1840,1839
1/3/2023,Hotel 139,Fort Lauderdale,2,1/3,1/9,0,6,2474,2739,2739,2739,2739
1/3/2023,Hotel 139,Fort Lauderdale,2,1/6,1/12,3,6,2120,2380,2380,2380,2379
1/3/2023,Hotel 247,Honolulu,2,1/3,1/4,0,1,225,Sold Out,Sold Out,278,Sold Out
1/3/2023,Hotel 247,Honolulu,2,1/6,1/7,3,1,281,Sold Out,Sold Out,337,Sold Out
1/3/2023,Hotel 247,Honolulu,2,1/3,1/7,0,4,1031,Sold Out,Sold Out,1213,Sold Out
1/3/2023,Hotel 247,Honolulu,2,1/6,1/10,3,4,974,Sold Out,Sold Out,1154,Sold Out
1/3/2023,Hotel 247,Honolulu,2,1/3,1/9,0,6,1807,Sold Out,Sold Out,1805,Sold Out
1/3/2023,Hotel 247,Honolulu,2,1/6,1/12,3,6,1606,Sold Out,Sold Out,1605,Sold Out
1/3/2023,Hotel 174,Honolulu,2,1/3,1/4,0,1,300,331,314,420,425
1/3/2023,Hotel 174,Honolulu,2,1/6,1/7,3,1,259,303,353,385,355
1/3/2023,Hotel 174,Honolulu,2,1/3,1/7,0,4,1107,1268,1344,1609,1127
1/3/2023,Hotel 174,Honolulu,2,1/6,1/10,3,4,1045,1059,1290,1338,1338
1/3/2023,Hotel 174,Honolulu,2,1/3,1/9,0,6,1885,1821,2003,2307,1914
1/3/2023,Hotel 174,Honolulu,2,1/6,1/12,3,6,1471,1448,1729,1824,1864
1/3/2023,Hotel 181,Honolulu,2,1/3,1/4,0,1,331,413,Sold Out,500,426
1/3/2023,Hotel 181,Honolulu,2,1/6,1/7,3,1,598,603,Sold Out,736,646
1/3/2023,Hotel 181,Honolulu,2,1/3,1/7,0,4,1943,2222,Sold Out,2708,2308
1/3/2023,Hotel 181,Honolulu,2,1/6,1/10,3,4,1904,1936,Sold Out,2260,1987
1/3/2023,Hotel 181,Honolulu,2,1/3,1/9,0,6,3843,3153,Sold Out,3838,3272
1/3/2023,Hotel 181,Honolulu,2,1/6,1/12,3,6,2614,2651,3048,3048,2461
1/3/2023,Hotel 122,Honolulu,2,1/3,1/4,0,1,232,405,276,471,259
1/3/2023,Hotel 122,Honolulu,2,1/6,1/7,3,1,405,325,291,377,319
1/3/2023,Hotel 122,Honolulu,2,1/3,1/7,0,4,1130,1620,1103,1885,1276
1/3/2023,Hotel 122,Honolulu,2,1/6,1/10,3,4,1190,1545,1247,1796,1446
1/3/2023,Hotel 122,Honolulu,2,1/3,1/9,0,6,1764,2400,2070,2791,1920
1/3/2023,Hotel 122,Honolulu,2,1/6,1/12,3,6,1720,2264,1703,2632,1971
1/3/2023,Hotel 182,Honolulu,2,1/3,1/4,0,1,575,575,701,701,679
1/3/2023,Hotel 182,Honolulu,2,1/6,1/7,3,1,620,613,748,748,648
1/3/2023,Hotel 182,Honolulu,2,1/3,1/7,0,4,2555,2412,2944,2944,2854
1/3/2023,Hotel 182,Honolulu,2,1/6,1/10,3,4,2025,1994,2425,2425,2513
1/3/2023,Hotel 182,Honolulu,2,1/3,1/9,0,6,3621,3409,3409,4157,4030
1/3/2023,Hotel 182,Honolulu,2,1/6,1/12,3,6,2849,2763,2763,3355,3039
1/3/2023,Hotel 183,Honolulu,2,1/3,1/4,0,1,447,454,421,530,513
1/3/2023,Hotel 183,Honolulu,2,1/6,1/7,3,1,436,445,452,518,526
1/3/2023,Hotel 183,Honolulu,2,1/3,1/7,0,4,1900,1859,1837,2167,2043
1/3/2023,Hotel 183,Honolulu,2,1/6,1/10,3,4,1625,1729,1718,2013,1906
1/3/2023,Hotel 183,Honolulu,2,1/3,1/9,0,6,3023,2798,2750,3262,3029
1/3/2023,Hotel 183,Honolulu,2,1/6,1/12,3,6,2533,2439,2443,2837,2706
1/3/2023,Hotel 189,Honolulu,2,1/3,1/4,0,1,236,255,245,268,267
1/3/2023,Hotel 189,Honolulu,2,1/6,1/7,3,1,277,295,283,310,310
1/3/2023,Hotel 189,Honolulu,2,1/3,1/7,0,4,917,1006,920,1006,1005
1/3/2023,Hotel 189,Honolulu,2,1/6,1/10,3,4,982,1072,979,1072,1072
1/3/2023,Hotel 189,Honolulu,2,1/3,1/9,0,6,1449,1547,1413,1547,1546
1/3/2023,Hotel 189,Honolulu,2,1/6,1/12,3,6,1431,1528,1396,1528,1527
1/3/2023,Hotel 173,Honolulu,2,1/3,1/4,0,1,304,303,314,385,307
1/3/2023,Hotel 173,Honolulu,2,1/6,1/7,3,1,301,331,353,420,287
1/3/2023,Hotel 173,Honolulu,2,1/3,1/7,0,4,1267,1241,1344,1574,1253
1/3/2023,Hotel 173,Honolulu,2,1/6,1/10,3,4,1175,1150,1290,1456,1312
1/3/2023,Hotel 173,Honolulu,2,1/3,1/9,0,6,1926,1830,2003,2319,1850
1/3/2023,Hotel 173,Honolulu,2,1/6,1/12,3,6,1656,1576,1729,1989,1925
1/3/2023,Hotel 8,Honolulu,2,1/3,1/4,0,1,654,699,695,740,703
1/3/2023,Hotel 8,Honolulu,2,1/6,1/7,3,1,464,740,716,740,703
1/3/2023,Hotel 8,Honolulu,2,1/3,1/7,0,4,2674,2944,2764,2944,2812
1/3/2023,Hotel 8,Honolulu,2,1/6,1/10,3,4,2214,2402,2275,2402,2297
1/3/2023,Hotel 8,Honolulu,2,1/3,1/9,0,6,3818,4143,3899,4143,3961
1/3/2023,Hotel 8,Honolulu,2,1/6,1/12,3,6,3128,3329,3166,3329,3189
1/3/2023,Hotel 186,Honolulu,2,1/3,1/4,0,1,223,245,245,270,Sold Out
1/3/2023,Hotel 186,Honolulu,2,1/6,1/7,3,1,248,267,294,294,Sold Out
1/3/2023,Hotel 186,Honolulu,2,1/3,1/7,0,4,957,1024,1128,1128,Sold Out
1/3/2023,Hotel 186,Honolulu,2,1/6,1/10,3,4,832,908,908,998,Sold Out
1/3/2023,Hotel 186,Honolulu,2,1/3,1/9,0,6,1659,1505,1505,1656,Sold Out
1/3/2023,Hotel 186,Honolulu,2,1/6,1/12,3,6,1341,1218,1218,1338,Sold Out
1/3/2023,Hotel 196,Honolulu,2,1/3,1/4,0,1,266,294,311,321,336
1/3/2023,Hotel 196,Honolulu,2,1/6,1/7,3,1,315,340,389,373,394
1/3/2023,Hotel 196,Honolulu,2,1/3,1/7,0,4,1210,1244,1375,1367,1496
1/3/2023,Hotel 196,Honolulu,2,1/6,1/10,3,4,1249,1370,1320,1507,1441
1/3/2023,Hotel 196,Honolulu,2,1/3,1/9,0,6,2688,2209,2106,2434,2686
1/3/2023,Hotel 196,Honolulu,2,1/6,1/12,3,6,2168,1973,2057,2170,2193
1/3/2023,Hotel 104,Honolulu,2,1/3,1/4,0,1,255,300,300,300,299
1/3/2023,Hotel 104,Honolulu,2,1/6,1/7,3,1,248,300,300,300,299
1/3/2023,Hotel 104,Honolulu,2,1/3,1/7,0,4,1118,1198,1198,1198,1198
1/3/2023,Hotel 104,Honolulu,2,1/6,1/10,3,4,1154,1187,1187,1187,1186
1/3/2023,Hotel 104,Honolulu,2,1/3,1/9,0,6,1803,1798,1798,1798,1797
1/3/2023,Hotel 104,Honolulu,2,1/6,1/12,3,6,1714,1715,1715,1715,1715
1/3/2023,Hotel 134,Houston,2,1/3,1/4,0,1,242,273,198,288,287
1/3/2023,Hotel 134,Houston,2,1/6,1/7,3,1,198,237,203,295,294
1/3/2023,Hotel 134,Houston,2,1/3,1/7,0,4,961,1123,814,1182,1181
1/3/2023,Hotel 134,Houston,2,1/6,1/10,3,4,1107,1262,1138,1328,1327
1/3/2023,Hotel 134,Houston,2,1/3,1/9,0,6,1689,1843,1661,1938,1938
1/3/2023,Hotel 134,Houston,2,1/6,1/12,3,6,1719,1857,1674,1953,1953
1/3/2023,Hotel 135,Houston,2,1/3,1/4,0,1,179,217,193,270,268
1/3/2023,Hotel 135,Houston,2,1/6,1/7,3,1,188,234,210,291,289
1/3/2023,Hotel 135,Houston,2,1/3,1/7,0,4,785,885,789,896,1090
1/3/2023,Hotel 135,Houston,2,1/6,1/10,3,4,839,981,1211,993,1216
1/3/2023,Hotel 135,Houston,2,1/3,1/9,0,6,1258,1422,1578,1439,1756
1/3/2023,Hotel 135,Houston,2,1/6,1/12,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/3/2023,Hotel 152,Houston,2,1/3,1/4,0,1,198,198,200,198,197
1/3/2023,Hotel 152,Houston,2,1/6,1/7,3,1,197,233,235,233,232
1/3/2023,Hotel 152,Houston,2,1/3,1/7,0,4,897,873,881,873,872
1/3/2023,Hotel 152,Houston,2,1/6,1/10,3,4,759,943,951,943,943
1/3/2023,Hotel 152,Houston,2,1/3,1/9,0,6,1433,1385,1397,1385,1397
1/3/2023,Hotel 152,Houston,2,1/6,1/12,3,6,1062,1338,1350,1338,1338
1/3/2023,Hotel 184,Houston,2,1/3,1/4,0,1,25,50,52,57,57
1/3/2023,Hotel 184,Houston,2,1/6,1/7,3,1,27,52,54,60,59
1/3/2023,Hotel 184,Houston,2,1/3,1/7,0,4,182,207,199,221,220
1/3/2023,Hotel 184,Houston,2,1/6,1/10,3,4,182,207,199,221,220
1/3/2023,Hotel 184,Houston,2,1/3,1/9,0,6,283,311,298,331,331
1/3/2023,Hotel 184,Houston,2,1/6,1/12,3,6,282,311,298,331,331
1/3/2023,Hotel 87,Houston,2,1/3,1/4,0,1,55,84,82,92,86
1/3/2023,Hotel 87,Houston,2,1/6,1/7,3,1,55,84,86,92,86
1/3/2023,Hotel 87,Houston,2,1/3,1/7,0,4,257,332,297,370,346
1/3/2023,Hotel 87,Houston,2,1/6,1/10,3,4,282,351,310,387,363
1/3/2023,Hotel 87,Houston,2,1/3,1/9,0,6,455,518,458,578,542
1/3/2023,Hotel 87,Houston,2,1/6,1/12,3,6,446,508,445,560,525
1/3/2023,Hotel 86,Houston,2,1/3,1/4,0,1,421,441,423,501,555
1/3/2023,Hotel 86,Houston,2,1/6,1/7,3,1,426,402,385,422,506
1/3/2023,Hotel 86,Houston,2,1/3,1/7,0,4,1726,1725,1655,1923,2174
1/3/2023,Hotel 86,Houston,2,1/6,1/10,3,4,1918,1685,1617,2124,2124
1/3/2023,Hotel 86,Houston,2,1/3,1/9,0,6,2985,2567,2464,2686,3236
1/3/2023,Hotel 86,Houston,2,1/6,1/12,3,6,2985,2567,2464,3236,3236
1/3/2023,Hotel 45,Houston,2,1/3,1/4,0,1,70,94,102,105,104
1/3/2023,Hotel 45,Houston,2,1/6,1/7,3,1,68,91,101,101,102
1/3/2023,Hotel 45,Houston,2,1/3,1/7,0,4,362,371,383,412,394
1/3/2023,Hotel 45,Houston,2,1/6,1/10,3,4,328,337,367,375,374
1/3/2023,Hotel 45,Houston,2,1/3,1/9,0,6,528,549,642,609,617
1/3/2023,Hotel 45,Houston,2,1/6,1/12,3,6,474,496,534,551,551
1/3/2023,Hotel 289,Houston,2,1/3,1/4,0,1,55,71,71,67,71
1/3/2023,Hotel 289,Houston,2,1/6,1/7,3,1,55,80,71,67,71
1/3/2023,Hotel 289,Houston,2,1/3,1/7,0,4,259,296,261,289,296
1/3/2023,Hotel 289,Houston,2,1/6,1/10,3,4,268,336,270,363,336
1/3/2023,Hotel 289,Houston,2,1/3,1/9,0,6,415,481,396,522,481
1/3/2023,Hotel 289,Houston,2,1/6,1/12,3,6,415,479,396,522,479
1/3/2023,Hotel 61,Houston,2,1/3,1/4,0,1,170,213,193,212,224
1/3/2023,Hotel 61,Houston,2,1/6,1/7,3,1,150,188,170,188,199
1/3/2023,Hotel 61,Houston,2,1/3,1/7,0,4,703,803,729,803,850
1/3/2023,Hotel 61,Houston,2,1/6,1/10,3,4,587,678,614,678,682
1/3/2023,Hotel 61,Houston,2,1/3,1/9,0,6,1040,1245,1129,1245,1253
1/3/2023,Hotel 61,Houston,2,1/6,1/12,3,6,866,928,840,928,933
1/3/2023,Hotel 85,Houston,2,1/3,1/4,0,1,82,106,116,118,117
1/3/2023,Hotel 85,Houston,2,1/6,1/7,3,1,69,94,103,104,103
1/3/2023,Hotel 85,Houston,2,1/3,1/7,0,4,368,384,425,426,425
1/3/2023,Hotel 85,Houston,2,1/6,1/10,3,4,402,440,488,489,488
1/3/2023,Hotel 85,Houston,2,1/3,1/9,0,6,598,628,695,697,695
1/3/2023,Hotel 85,Houston,2,1/6,1/12,3,6,598,628,695,697,695
1/3/2023,Hotel 60,Houston,2,1/3,1/4,0,1,120,139,139,139,139
1/3/2023,Hotel 60,Houston,2,1/6,1/7,3,1,112,158,186,186,185
1/3/2023,Hotel 60,Houston,2,1/3,1/7,0,4,639,665,686,686,685
1/3/2023,Hotel 60,Houston,2,1/6,1/10,3,4,556,620,682,680,680
1/3/2023,Hotel 60,Houston,2,1/3,1/9,0,6,873,983,1046,1046,990
1/3/2023,Hotel 60,Houston,2,1/6,1/12,3,6,818,928,988,986,934
1/3/2023,Hotel 279,Houston,2,1/3,1/4,0,1,160,177,175,221,221
1/3/2023,Hotel 279,Houston,2,1/6,1/7,3,1,138,156,155,195,195
1/3/2023,Hotel 279,Houston,2,1/3,1/7,0,4,613,687,679,815,858
1/3/2023,Hotel 279,Houston,2,1/6,1/10,3,4,750,809,713,858,898
1/3/2023,Hotel 279,Houston,2,1/3,1/9,0,6,1060,1217,1071,1308,1352
1/3/2023,Hotel 279,Houston,2,1/6,1/12,3,6,1058,1186,1046,1235,1317
1/3/2023,Hotel 231,Las Vegas,2,1/3,1/4,0,1,275,345,351,351,351
1/3/2023,Hotel 231,Las Vegas,2,1/6,1/7,3,1,653,730,730,730,730
1/3/2023,Hotel 231,Las Vegas,2,1/3,1/7,0,4,1535,1764,1764,1764,1764
1/3/2023,Hotel 231,Las Vegas,2,1/6,1/10,3,4,2785,2982,2982,2982,2981
1/3/2023,Hotel 231,Las Vegas,2,1/3,1/9,0,6,3535,3746,3746,3746,3746
1/3/2023,Hotel 231,Las Vegas,2,1/6,1/12,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/3/2023,Hotel 95,Las Vegas,2,1/3,1/4,0,1,110,136,136,146,146
1/3/2023,Hotel 95,Las Vegas,2,1/6,1/7,3,1,393,384,384,430,429
1/3/2023,Hotel 95,Las Vegas,2,1/3,1/7,0,4,689,744,744,766,766
1/3/2023,Hotel 95,Las Vegas,2,1/6,1/10,3,4,1057,1062,1062,1074,1152
1/3/2023,Hotel 95,Las Vegas,2,1/3,1/9,0,6,1303,1342,1342,1410,1410
1/3/2023,Hotel 95,Las Vegas,2,1/6,1/12,3,6,1379,1474,1474,1564,1564
1/3/2023,Hotel 81,Las Vegas,2,1/3,1/4,0,1,123,136,142,150,152
1/3/2023,Hotel 81,Las Vegas,2,1/6,1/7,3,1,248,255,234,286,266
1/3/2023,Hotel 81,Las Vegas,2,1/3,1/7,0,4,879,762,710,849,770
1/3/2023,Hotel 81,Las Vegas,2,1/6,1/10,3,4,1276,1187,1154,1334,1257
1/3/2023,Hotel 81,Las Vegas,2,1/3,1/9,0,6,1598,1568,1513,1759,1643
1/3/2023,Hotel 81,Las Vegas,2,1/6,1/12,3,6,1591,1458,1523,1634,1663
1/3/2023,Hotel 69,Las Vegas,2,1/3,1/4,0,1,121,152,152,152,151
1/3/2023,Hotel 69,Las Vegas,2,1/6,1/7,3,1,250,295,295,295,294
1/3/2023,Hotel 69,Las Vegas,2,1/3,1/7,0,4,611,698,698,698,684
1/3/2023,Hotel 69,Las Vegas,2,1/6,1/10,3,4,992,1137,1137,1137,1137
1/3/2023,Hotel 69,Las Vegas,2,1/3,1/9,0,6,1276,1449,1449,1449,1428
1/3/2023,Hotel 69,Las Vegas,2,1/6,1/12,3,6,1276,1420,1420,1420,1419
1/3/2023,Hotel 270,Las Vegas,2,1/3,1/4,0,1,262,280,237,298,207
1/3/2023,Hotel 270,Las Vegas,2,1/6,1/7,3,1,350,383,341,417,326
1/3/2023,Hotel 270,Las Vegas,2,1/3,1/7,0,4,1167,999,989,1287,822
1/3/2023,Hotel 270,Las Vegas,2,1/6,1/10,3,4,1442,1403,1471,1561,1460
1/4/2023,Hotel 270,Las Vegas,2,1/4,1/10,0,6,3000,2206,1837,3143,1837
1/4/2023,Hotel 270,Las Vegas,2,1/7,1/13,3,6,3138,2310,2074,2468,2074
1/4/2023,Hotel 265,Las Vegas,2,1/4,1/5,0,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 265,Las Vegas,2,1/7,1/8,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 265,Las Vegas,2,1/4,1/8,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 265,Las Vegas,2,1/7,1/11,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 265,Las Vegas,2,1/4,1/10,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 265,Las Vegas,2,1/7,1/13,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 262,Las Vegas,2,1/4,1/5,0,1,Sold Out,Sold Out,116,Sold Out,195
1/4/2023,Hotel 262,Las Vegas,2,1/7,1/8,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 262,Las Vegas,2,1/4,1/8,0,4,Sold Out,Sold Out,1095,Sold Out,1197
1/4/2023,Hotel 262,Las Vegas,2,1/7,1/11,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 262,Las Vegas,2,1/4,1/10,0,6,Sold Out,Sold Out,1332,Sold Out,1483
1/4/2023,Hotel 262,Las Vegas,2,1/7,1/13,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 165,Las Vegas,2,1/4,1/5,0,1,99,134,134,134,133
1/4/2023,Hotel 165,Las Vegas,2,1/7,1/8,3,1,579,644,644,644,631
1/4/2023,Hotel 165,Las Vegas,2,1/4,1/8,0,4,1001,1193,1193,1193,1103
1/4/2023,Hotel 165,Las Vegas,2,1/7,1/11,3,4,929,1127,1127,1127,1038
1/4/2023,Hotel 165,Las Vegas,2,1/4,1/10,0,6,1349,1558,1558,1558,1396
1/4/2023,Hotel 165,Las Vegas,2,1/7,1/13,3,6,1805,2086,2086,2086,1685
1/4/2023,Hotel 210,Las Vegas,2,1/4,1/5,0,1,94,123,123,141,134
1/4/2023,Hotel 210,Las Vegas,2,1/7,1/8,3,1,583,614,614,529,613
1/4/2023,Hotel 210,Las Vegas,2,1/4,1/8,0,4,1026,1090,1170,1085,1170
1/4/2023,Hotel 210,Las Vegas,2,1/7,1/11,3,4,867,976,1049,936,1048
1/4/2023,Hotel 210,Las Vegas,2,1/4,1/10,0,6,1312,1360,1212,1360,1497
1/4/2023,Hotel 210,Las Vegas,2,1/7,1/13,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 282,Las Vegas,2,1/4,1/5,0,1,69,109,109,109,100
1/4/2023,Hotel 282,Las Vegas,2,1/7,1/8,3,1,418,661,661,661,626
1/4/2023,Hotel 282,Las Vegas,2,1/4,1/8,0,4,928,1206,1206,1206,1136
1/4/2023,Hotel 282,Las Vegas,2,1/7,1/11,3,4,882,1056,1506,1056,993
1/4/2023,Hotel 282,Las Vegas,2,1/4,1/10,0,6,1203,1515,1515,1515,1423
1/4/2023,Hotel 282,Las Vegas,2,1/7,1/13,3,6,1681,1987,1987,1987,1810
1/4/2023,Hotel 236,Las Vegas,2,1/4,1/5,0,1,315,334,Sold Out,334,300
1/4/2023,Hotel 236,Las Vegas,2,1/7,1/8,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 236,Las Vegas,2,1/4,1/8,0,4,2463,2439,Sold Out,2493,2458
1/4/2023,Hotel 236,Las Vegas,2,1/7,1/11,3,4,2184,2188,Sold Out,2188,2187
1/4/2023,Hotel 236,Las Vegas,2,1/4,1/10,0,6,3033,3079,Sold Out,3079,3043
1/4/2023,Hotel 236,Las Vegas,2,1/7,1/13,3,6,4748,4764,Sold Out,4764,4762
1/4/2023,Hotel 263,Las Vegas,2,1/4,1/5,0,1,140,175,175,175,174
1/4/2023,Hotel 263,Las Vegas,2,1/7,1/8,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 263,Las Vegas,2,1/4,1/8,0,4,997,1170,1170,1125,1120
1/4/2023,Hotel 263,Las Vegas,2,1/7,1/11,3,4,846,891,914,891,782
1/4/2023,Hotel 263,Las Vegas,2,1/4,1/10,0,6,1265,1460,1460,1386,1156
1/4/2023,Hotel 263,Las Vegas,2,1/7,1/13,3,6,1274,1413,1447,1413,1106
1/4/2023,Hotel 251,Los Angeles,2,1/4,1/5,0,1,187,223,227,257,214
1/4/2023,Hotel 251,Los Angeles,2,1/7,1/8,3,1,359,391,410,435,360
1/4/2023,Hotel 251,Los Angeles,2,1/4,1/8,0,4,947,1083,1177,1234,1017
1/4/2023,Hotel 251,Los Angeles,2,1/7,1/11,3,4,948,1000,1062,1109,947
1/4/2023,Hotel 251,Los Angeles,2,1/4,1/10,0,6,1392,1508,1871,1703,1441
1/4/2023,Hotel 251,Los Angeles,2,1/7,1/13,3,6,1241,1399,1493,1554,1338
1/4/2023,Hotel 25,Los Angeles,2,1/4,1/5,0,1,104,136,130,136,130
1/4/2023,Hotel 25,Los Angeles,2,1/7,1/8,3,1,302,341,330,341,330
1/4/2023,Hotel 25,Los Angeles,2,1/4,1/8,0,4,767,840,806,840,806
1/4/2023,Hotel 25,Los Angeles,2,1/7,1/11,3,4,1434,1560,1663,1560,1662
1/4/2023,Hotel 25,Los Angeles,2,1/4,1/10,0,6,1664,1923,1992,1923,1991
1/4/2023,Hotel 25,Los Angeles,2,1/7,1/13,3,6,1561,1843,1946,1843,1945
1/4/2023,Hotel 46,Los Angeles,2,1/4,1/5,0,1,110,149,142,149,143
1/4/2023,Hotel 46,Los Angeles,2,1/7,1/8,3,1,267,317,272,317,289
1/4/2023,Hotel 46,Los Angeles,2,1/4,1/8,0,4,756,861,943,1234,952
1/4/2023,Hotel 46,Los Angeles,2,1/7,1/11,3,4,826,922,836,922,842
1/4/2023,Hotel 46,Los Angeles,2,1/4,1/10,0,6,1097,1285,1375,1285,1279
1/4/2023,Hotel 46,Los Angeles,2,1/7,1/13,3,6,1039,1225,1183,1225,1199
1/4/2023,Hotel 137,Los Angeles,2,1/4,1/5,0,1,260,298,331,331,296
1/4/2023,Hotel 137,Los Angeles,2,1/7,1/8,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/4/2023,Hotel 137,Los Angeles,2,1/4,1/8,0,4,1080,1297,1335,1335,1233
1/4/2023,Hotel 137,Los Angeles,2,1/7,1/11,3,4,880,1070,1070,1070,993
1/4/2023,Hotel 137,Los Angeles,2,1/4,1/10,0,6,1779,2107,1929,1929,1773
1/4/2023,Hotel 137,Los Angeles,2,1/7,1/13,3,6,1375,1553,1553,1553,1436
